NOME,ANO,FASE,IAA,IAN,IDA,IDADE,IEG,INDE,INGRESSANTE,IPP,IPS,IPV
ALUNO-523,2021,3.0,7.9,10.0,6.4,13.0,5.6,7.082,1.0,6.9,7.5,7.3
ALUNO-523,2022,,,,,13.0,,,0.0,,,
ALUNO-524,2020,0.0,9.000020000000001,5.0,9.5,9.0,10.0,8.362502000000001,0.0,8.125,7.5,7.5
ALUNO-524,2021,1.0,9.5,5.0,8.4,10.0,9.2,8.494,0.0,8.8,7.5,9.6
ALUNO-524,2022,1.0,9.50002,5.0,8.166666666666668,11.0,9.86111111111111,8.261113555555557,0.0,6.666666666666666,7.5,8.944446666666666
ALUNO-525,2020,,,,,,,,1.0,,,
ALUNO-525,2021,,,,,13.0,,,0.0,,,
ALUNO-525,2022,7.0,8.75001,5.0,7.75,13.0,10.0,8.0677095,1.0,7.34375,7.5,8.291667499999999
ALUNO-526,2020,,,,,,,,1.0,,,
ALUNO-526,2021,1.0,8.5,5.0,7.8,13.0,8.8,7.626,1.0,7.7,7.5,7.3
ALUNO-526,2022,,,,,13.0,,,0.0,,,
ALUNO-527,2020,5.0,9.16668,5.0,6.666666666666667,16.0,8.5,7.903127833333334,1.0,8.90625,6.875,9.375007500000002
ALUNO-527,2021,6.0,9.2,5.0,7.1,17.0,7.2,7.62,0.0,8.6,7.5,8.7
ALUNO-527,2022,7.0,0.0,5.0,7.633333333333333,18.0,8.400490196078431,6.818223705882353,0.0,8.28125,7.5,7.666670000000002
ALUNO-528,2020,,,,,,,,1.0,,,
ALUNO-528,2021,,,,,13.0,,,0.0,,,
ALUNO-528,2022,3.0,8.33334,5.0,5.0,13.0,5.340909090909091,5.918180818181819,1.0,6.25,7.5,5.708325
ALUNO-529,2020,,,,,,,,1.0,,,
ALUNO-529,2021,1.0,8.0,5.0,8.0,13.0,9.6,8.09,1.0,8.1,7.5,8.6
ALUNO-529,2022,1.0,9.50002,5.0,9.5,13.0,7.601410934744268,7.756396186948853,0.0,6.25,7.5,7.55556
ALUNO-53,2020,5.0,9.16668,10.0,8.2,15.0,10.0,8.696667999999999,1.0,0.0,7.5,0.0
ALUNO-53,2021,,,,,16.0,,,0.0,,,
ALUNO-53,2022,,,,,17.0,,,0.0,,,
ALUNO-530,2020,1.0,9.000020000000001,5.0,0.0,10.0,3.3,5.045418000000001,0.0,7.1875,7.5,7.58333
ALUNO-530,2021,,,,,11.0,,,0.0,,,
ALUNO-530,2022,,,,,12.0,,,0.0,,,
ALUNO-531,2020,4.0,8.33334,5.0,5.0,16.0,9.8,7.579446666666667,1.0,7.916666666666668,7.5,8.72223
ALUNO-531,2021,5.0,8.8,5.0,5.7,17.0,8.3,7.223,0.0,7.8,7.5,7.5
ALUNO-531,2022,,,,,18.0,,,0.0,,,
ALUNO-532,2020,,,,,,,,1.0,,,
ALUNO-532,2021,,,,,13.0,,,0.0,,,
ALUNO-532,2022,0.0,9.000020000000001,5.0,4.583333333333334,13.0,6.960784313725491,6.342157529411765,1.0,5.0,7.5,6.91666
ALUNO-533,2020,2.0,9.500020000000001,5.0,0.0,13.0,6.7,5.635834000000001,1.0,7.916666666666668,6.875,6.833326666666666
ALUNO-533,2021,3.0,9.2,5.0,4.9,14.0,5.3,5.956,0.0,7.8,7.5,4.9
ALUNO-533,2022,,,,,15.0,,,0.0,,,
ALUNO-534,2020,0.0,9.000020000000001,5.0,10.0,11.0,10.0,8.306252,1.0,7.8125,6.25,7.5
ALUNO-534,2021,,,,,12.0,,,0.0,,,
ALUNO-534,2022,,,,,13.0,,,0.0,,,
ALUNO-535,2020,1.0,9.000020000000001,2.5,7.5,14.0,8.5,6.958335,1.0,5.625,5.625,7.416665
ALUNO-535,2021,,,,,15.0,,,0.0,,,
ALUNO-535,2022,,,,,16.0,,,0.0,,,
ALUNO-536,2020,,,,,,,,1.0,,,
ALUNO-536,2021,1.0,8.0,5.0,3.1,13.0,1.7,4.586,1.0,6.7,7.5,4.6
ALUNO-536,2022,2.0,6.91668,5.0,4.333333333333333,13.0,9.64673913043478,6.64462715942029,0.0,5.625,7.5,6.722223333333333
ALUNO-537,2020,,,,,,,,1.0,,,
ALUNO-537,2021,0.0,6.3,5.0,3.4,13.0,4.2,4.808,1.0,5.0,7.5,4.6
ALUNO-537,2022,0.0,7.50002,5.0,5.05,13.0,7.361759518622263,6.099018903724453,0.0,5.0,5.0,6.833325
ALUNO-538,2020,,,,,,,,1.0,,,
ALUNO-538,2021,2.0,9.0,5.0,1.1,13.0,5.0,4.824,1.0,5.2,5.0,5.9
ALUNO-538,2022,,,,,13.0,,,0.0,,,
ALUNO-539,2020,,,,,,,,1.0,,,
ALUNO-539,2021,,,,,13.0,,,0.0,,,
ALUNO-539,2022,0.0,10.00002,5.0,6.5,13.0,7.895719691385326,6.810393938277065,1.0,4.6875,5.625,6.99999
ALUNO-54,2020,,,,,,,,1.0,,,
ALUNO-54,2021,3.0,7.5,10.0,4.1,13.0,5.8,6.388,1.0,7.3,7.5,5.8
ALUNO-54,2022,,,,,13.0,,,0.0,,,
ALUNO-540,2020,1.0,8.500020000000001,5.0,7.0,12.0,8.1,7.482502,1.0,8.125,7.5,7.75
ALUNO-540,2021,2.0,8.5,5.0,4.5,13.0,5.4,6.078,0.0,7.5,7.5,6.2
ALUNO-540,2022,,,,,14.0,,,0.0,,,
ALUNO-541,2020,3.0,9.16668,10.0,9.666666666666666,13.0,9.9,9.098057333333333,1.0,7.916666666666667,6.875,8.944446666666666
ALUNO-541,2021,4.0,9.2,10.0,6.8,14.0,6.9,7.835,0.0,8.1,7.5,8.0
ALUNO-541,2022,5.0,8.33334,10.0,4.777777777777778,15.0,7.945767195767196,6.719708994708995,0.0,5.625,5.625,6.08333
ALUNO-542,2020,,,,,,,,1.0,,,
ALUNO-542,2021,0.0,8.0,5.0,7.0,13.0,8.3,7.565,1.0,7.8,7.5,8.3
ALUNO-542,2022,,,,,13.0,,,0.0,,,
ALUNO-543,2020,,,,,,,,1.0,,,
ALUNO-543,2021,,,,,13.0,,,0.0,,,
ALUNO-543,2022,0.0,9.50002,10.0,8.066666666666666,13.0,8.54852876592007,8.135541086517346,1.0,5.625,7.5,7.75
ALUNO-544,2020,2.0,9.500020000000001,5.0,5.5,12.0,7.6,6.706112,1.0,7.5,3.75,7.555549999999998
ALUNO-544,2021,2.0,9.0,5.0,6.7,13.0,7.9,7.292,0.0,8.1,6.3,7.7
ALUNO-544,2022,3.0,8.33334,5.0,5.833333333333333,14.0,6.916872529644269,6.527470839262188,0.0,7.34375,6.875,6.111103333333335
ALUNO-545,2020,1.0,8.500020000000001,5.0,5.0,10.0,6.9,6.742502000000001,0.0,7.291666666666667,7.5,7.666666666666666
ALUNO-545,2021,,,,,11.0,,,0.0,,,
ALUNO-545,2022,,,,,12.0,,,0.0,,,
ALUNO-546,2020,5.0,8.33335,2.5,4.666666666666667,18.0,5.4,4.928614333333334,1.0,5.416666666666667,3.125,4.888896666666667
ALUNO-546,2021,6.0,10.0,5.0,4.0,19.0,7.2,5.728,0.0,4.6,2.5,6.3
ALUNO-546,2022,7.0,7.08334,5.0,1.588888888888889,20.0,4.63109243697479,4.786009931839403,0.0,4.53125,6.25,6.277773333333335
ALUNO-547,2020,4.0,8.33334,10.0,6.0,14.0,6.6,7.275557333333333,1.0,8.333333333333332,5.0,7.944450000000002
ALUNO-547,2021,4.0,7.5,5.0,7.1,15.0,6.4,6.8,0.0,8.0,6.3,7.1
ALUNO-547,2022,,,,,16.0,,,0.0,,,
ALUNO-548,2020,,,,,,,,1.0,,,
ALUNO-548,2021,0.0,9.5,10.0,5.3,13.0,10.0,8.431,1.0,7.8,7.5,9.5
ALUNO-548,2022,1.0,9.50002,10.0,7.5,13.0,9.135432283858073,8.306255790104949,0.0,6.458333333333334,7.5,8.166670000000002
ALUNO-549,2020,3.0,7.50001,10.0,0.0,13.0,1.7,4.5827085,1.0,7.96875,4.375,6.2916625
ALUNO-549,2021,,,,,14.0,,,0.0,,,
ALUNO-549,2022,,,,,15.0,,,0.0,,,
ALUNO-55,2020,6.0,0.0,5.0,6.333333333333333,17.0,9.0,6.878125166666666,1.0,8.28125,7.5,8.666667499999999
ALUNO-55,2021,7.0,9.6,5.0,7.6,18.0,8.9,8.219,0.0,8.1,8.1,9.2
ALUNO-55,2022,,,,,19.0,,,0.0,,,
ALUNO-550,2020,,,,,,,,1.0,,,
ALUNO-550,2021,0.0,10.0,5.0,6.9,13.0,8.3,7.873,1.0,7.2,7.5,9.3
ALUNO-550,2022,,,,,13.0,,,0.0,,,
ALUNO-551,2020,,,,,,,,1.0,,,
ALUNO-551,2021,,,,,13.0,,,0.0,,,
ALUNO-551,2022,0.0,8.500020000000001,10.0,9.183333333333334,13.0,9.20314253647587,8.650214173961842,1.0,5.9375,8.125,8.583335
ALUNO-552,2020,2.0,0.0,5.0,3.0,12.0,8.7,5.7302773333333334,1.0,7.916666666666668,6.875,7.055553333333332
ALUNO-552,2021,,,,,13.0,,,0.0,,,
ALUNO-552,2022,,,,,14.0,,,0.0,,,
ALUNO-553,2020,,,,,,,,1.0,,,
ALUNO-553,2021,,,,,13.0,,,0.0,,,
ALUNO-553,2022,1.0,8.000020000000001,5.0,5.25,13.0,10.0,7.094446,1.0,5.833333333333334,7.5,7.055553333333332
ALUNO-554,2020,,,,,,,,1.0,,,
ALUNO-554,2021,,,,,13.0,,,0.0,,,
ALUNO-554,2022,2.0,9.000020000000001,5.0,8.75,13.0,8.717948717948719,7.844981076923077,1.0,6.458333333333334,7.5,7.777780000000001
ALUNO-555,2020,1.0,8.500020000000001,5.0,7.5,10.0,9.5,7.816668666666667,1.0,7.5,7.5,7.833333333333333
ALUNO-555,2021,2.0,7.4,10.0,6.6,11.0,10.0,8.489,0.0,8.5,8.1,8.8
ALUNO-555,2022,,,,,12.0,,,0.0,,,
ALUNO-556,2020,,,,,,,,1.0,,,
ALUNO-556,2021,,,,,13.0,,,0.0,,,
ALUNO-556,2022,3.0,7.08334,5.0,6.0,13.0,8.667027417027416,6.982364483405484,1.0,7.65625,5.0,7.875
ALUNO-557,2020,2.0,9.500020000000001,5.0,7.5,12.0,8.5,7.702085,1.0,8.4375,6.25,7.916665
ALUNO-557,2021,2.0,9.0,5.0,5.9,13.0,8.3,7.543,0.0,8.1,6.9,8.9
ALUNO-557,2022,3.0,9.16668,5.0,3.0,14.0,5.291071428571428,5.679047285714286,0.0,6.875,7.5,5.833325
ALUNO-558,2020,,,,,,,,1.0,,,
ALUNO-558,2021,,,,,13.0,,,0.0,,,
ALUNO-558,2022,3.0,7.08334,5.0,3.0,13.0,5.811844405594407,5.423826381118881,1.0,7.03125,6.25,5.6249925
ALUNO-559,2020,2.0,8.500020000000001,5.0,4.0,12.0,4.3,5.866251,1.0,6.5625,7.5,7.249995
ALUNO-559,2021,,,,,13.0,,,0.0,,,
ALUNO-559,2022,,,,,14.0,,,0.0,,,
ALUNO-56,2020,,,,,,,,1.0,,,
ALUNO-56,2021,6.0,8.8,5.0,5.5,13.0,7.5,6.777,1.0,7.8,5.6,7.2
ALUNO-56,2022,7.0,0.0,5.0,0.4444444444444445,13.0,3.597794117647059,3.036573379084968,0.0,3.28125,5.0,4.500003333333333
ALUNO-560,2020,1.0,8.91668,5.0,7.5,10.0,5.3,6.8558346666666665,1.0,6.875,7.5,7.333333333333333
ALUNO-560,2021,2.0,9.5,10.0,3.2,11.0,4.6,6.489,0.0,8.1,7.5,7.1
ALUNO-560,2022,2.0,9.000020000000001,5.0,2.966666666666667,12.0,3.7,5.261113333333334,0.0,5.833333333333334,5.0,7.222223333333333
ALUNO-561,2020,3.0,7.5,10.0,1.1666666666666667,13.0,5.5,6.0124986666666675,1.0,8.125,7.5,6.833326666666666
ALUNO-561,2021,3.0,7.9,5.0,4.0,14.0,1.1,4.74,0.0,6.9,7.5,4.9
ALUNO-561,2022,3.0,7.5,2.5,6.0,15.0,5.788982259570494,5.986962451914099,0.0,7.5,5.625,6.58333
ALUNO-562,2020,2.0,8.000020000000001,10.0,6.25,9.0,9.7,8.356669333333334,1.0,9.166666666666666,7.5,8.500003333333334
ALUNO-562,2021,2.0,7.5,10.0,9.2,10.0,7.9,8.418,0.0,8.8,7.5,8.1
ALUNO-562,2022,3.0,7.91667,10.0,8.144444444444444,11.0,8.282051282051283,7.945715145299146,0.0,7.1875,7.5,6.999995
ALUNO-563,2020,,,,,,,,1.0,,,
ALUNO-563,2021,0.0,9.5,5.0,7.1,13.0,10.0,8.371,1.0,8.1,7.5,9.7
ALUNO-563,2022,1.0,8.500020000000001,5.0,5.833333333333333,13.0,9.047619047619047,7.038692476190477,0.0,5.625,7.5,7.0
ALUNO-564,2020,3.0,9.58335,10.0,9.0,13.0,4.0,7.288543499999999,1.0,7.96875,5.0,7.1666675
ALUNO-564,2021,4.0,10.0,10.0,2.8,14.0,3.9,5.755,1.0,7.2,7.5,4.8
ALUNO-564,2022,,,,,15.0,,,0.0,,,
ALUNO-565,2020,,,,,,,,1.0,,,
ALUNO-565,2021,1.0,10.0,10.0,5.8,13.0,8.8,8.385,1.0,8.1,7.5,9.6
ALUNO-565,2022,1.0,9.000020000000001,5.0,7.916666666666666,13.0,9.217813051146384,7.593564610229277,0.0,5.833333333333334,7.5,7.166666666666666
ALUNO-566,2020,,,,,,,,1.0,,,
ALUNO-566,2021,5.0,8.8,10.0,7.9,13.0,7.8,8.133,1.0,8.4,7.5,7.6
ALUNO-566,2022,6.0,8.75001,10.0,7.533333333333334,13.0,6.441511387163561,7.605386610766046,0.0,7.1875,7.5,7.333333333333333
ALUNO-567,2020,,,,,,,,1.0,,,
ALUNO-567,2021,0.0,8.0,10.0,5.0,13.0,5.8,6.885,1.0,7.2,7.5,7.3
ALUNO-567,2022,,,,,13.0,,,0.0,,,
ALUNO-568,2020,3.0,8.33334,5.0,7.333333333333333,15.0,9.7,7.724721333333334,1.0,8.125,7.5,7.111103333333333
ALUNO-568,2021,,,,,16.0,,,0.0,,,
ALUNO-568,2022,,,,,17.0,,,0.0,,,
ALUNO-569,2020,0.0,9.500020000000001,10.0,10.0,8.0,10.0,9.233336,0.0,7.5,7.5,8.91667
ALUNO-569,2021,1.0,10.0,10.0,7.0,9.0,10.0,8.644,1.0,7.5,7.5,8.7
ALUNO-569,2022,1.0,9.000020000000001,5.0,9.5,10.0,10.0,8.231946666666667,0.0,6.041666666666667,7.5,7.88889
ALUNO-57,2020,6.0,8.33334,10.0,5.833333333333333,16.0,7.1,7.311667166666667,1.0,7.5,6.25,7.5833325
ALUNO-57,2021,7.0,8.3,10.0,6.0,17.0,6.9,7.213,0.0,7.7,6.3,7.0
ALUNO-57,2022,,,,,18.0,,,0.0,,,
ALUNO-570,2020,1.0,9.000020000000001,5.0,10.0,11.0,6.3,7.682224000000001,1.0,7.5,7.5,7.61111
ALUNO-570,2021,1.0,9.5,5.0,2.0,12.0,3.3,5.049,0.0,7.7,7.5,5.1
ALUNO-570,2022,,,,,13.0,,,0.0,,,
ALUNO-571,2020,,,,,,,,1.0,,,
ALUNO-571,2021,3.0,6.7,5.0,7.6,13.0,7.2,7.246,1.0,7.7,7.5,7.9
ALUNO-571,2022,,,,,13.0,,,0.0,,,
ALUNO-572,2020,,,,,,,,1.0,,,
ALUNO-572,2021,0.0,7.5,10.0,6.7,13.0,10.0,8.681,1.0,8.4,7.5,10.0
ALUNO-572,2022,,,,,13.0,,,0.0,,,
ALUNO-573,2020,,,,,,,,1.0,,,
ALUNO-573,2021,,,,,13.0,,,0.0,,,
ALUNO-573,2022,0.0,9.50002,5.0,6.5,13.0,8.723227752639517,7.507147550527904,1.0,5.625,7.5,8.5
ALUNO-574,2020,5.0,9.58335,5.0,7.666666666666667,16.0,8.4,7.638334333333334,1.0,8.125,6.875,7.33333
ALUNO-574,2021,6.0,8.8,5.0,5.7,17.0,8.6,7.336,0.0,8.0,7.5,7.8
ALUNO-574,2022,7.0,8.75001,5.0,6.722222222222221,18.0,9.477941176470589,8.108784346405228,0.0,8.4375,7.5,9.500003333333332
ALUNO-575,2020,,,,,,,,1.0,,,
ALUNO-575,2021,,,,,13.0,,,0.0,,,
ALUNO-575,2022,0.0,9.50002,5.0,6.166666666666666,13.0,7.98076923076923,7.02532017948718,1.0,5.625,7.5,7.166655
ALUNO-576,2020,,,,,,,,1.0,,,
ALUNO-576,2021,,,,,13.0,,,0.0,,,
ALUNO-576,2022,0.0,10.00002,10.0,4.433333333333334,13.0,7.5,6.984583666666667,1.0,5.3125,7.5,6.583325
ALUNO-577,2020,1.0,7.50002,5.0,0.0,10.0,5.0,5.295835333333334,1.0,7.291666666666667,7.5,7.833333333333333
ALUNO-577,2021,,,,,11.0,,,0.0,,,
ALUNO-577,2022,,,,,12.0,,,0.0,,,
ALUNO-578,2020,,,,,,,,1.0,,,
ALUNO-578,2021,0.0,8.5,10.0,5.2,13.0,6.7,7.49,1.0,7.2,7.5,9.0
ALUNO-578,2022,0.0,8.500020000000001,5.0,6.583333333333334,13.0,8.98848428260193,7.441449523187053,0.0,5.9375,7.5,8.16667
ALUNO-579,2020,2.0,9.000020000000001,10.0,6.5,10.0,8.5,7.841669,1.0,5.0,6.25,9.083335
ALUNO-579,2021,2.0,8.5,10.0,5.4,11.0,6.3,7.332,0.0,7.5,7.5,8.2
ALUNO-579,2022,2.0,9.000020000000001,5.0,8.083333333333332,12.0,8.354978354978355,7.558498337662337,0.0,6.458333333333334,6.25,8.000003333333334
ALUNO-58,2020,,,,,,,,1.0,,,
ALUNO-58,2021,,,,,13.0,,,0.0,,,
ALUNO-58,2022,3.0,7.91667,5.0,6.888888888888889,13.0,7.991071428571429,7.305158063492064,1.0,8.125,7.5,7.374995
ALUNO-580,2020,,,,,,,,1.0,,,
ALUNO-580,2021,,,,,13.0,,,0.0,,,
ALUNO-580,2022,1.0,10.00002,5.0,6.5,13.0,9.523809523809524,7.590874571428571,1.0,6.25,7.5,7.555553333333333
ALUNO-581,2020,4.0,8.75001,5.0,0.0,16.0,1.9,4.741112333333334,1.0,7.916666666666668,7.5,7.222223333333334
ALUNO-581,2021,,,,,17.0,,,0.0,,,
ALUNO-581,2022,,,,,18.0,,,0.0,,,
ALUNO-582,2020,,,,,,,,1.0,,,
ALUNO-582,2021,,,,,13.0,,,0.0,,,
ALUNO-582,2022,1.0,9.50002,5.0,6.25,13.0,8.842592592592592,7.276853518518519,1.0,6.25,7.5,7.166665
ALUNO-583,2020,4.0,7.08334,10.0,7.666666666666667,14.0,6.2,7.424375833333333,1.0,7.96875,6.875,7.2916675
ALUNO-583,2021,4.0,6.7,5.0,5.8,15.0,5.6,6.535,0.0,7.7,7.5,7.9
ALUNO-583,2022,5.0,6.25,5.0,4.333333333333333,16.0,6.513723544973545,5.486078375661376,0.0,4.375,5.625,5.958335
ALUNO-584,2020,,,,,,,,1.0,,,
ALUNO-584,2021,1.0,9.0,5.0,2.7,13.0,8.8,7.039,1.0,8.1,7.5,8.9
ALUNO-584,2022,,,,,13.0,,,0.0,,,
ALUNO-585,2020,1.0,9.000020000000001,2.5,6.0,15.0,8.0,6.519446,1.0,5.208333333333333,4.375,8.055553333333332
ALUNO-585,2021,2.0,0.0,2.5,0.4,16.0,1.3,2.735,0.0,6.6,4.4,5.3
ALUNO-585,2022,2.0,10.00002,2.5,4.583333333333334,17.0,5.396249243799152,5.518140515426498,0.0,4.166666666666667,5.0,6.777776666666666
ALUNO-586,2020,1.0,8.500020000000001,5.0,10.0,10.0,8.1,7.982502,0.0,7.291666666666667,7.5,7.666666666666666
ALUNO-586,2021,1.0,8.5,5.0,7.1,11.0,9.6,8.019,0.0,8.1,7.5,8.9
ALUNO-586,2022,2.0,9.50002,5.0,6.333333333333334,12.0,9.314954051796157,7.454659477025898,0.0,6.25,7.5,7.5
ALUNO-587,2020,,,,,,,,1.0,,,
ALUNO-587,2021,,,,,13.0,,,0.0,,,
ALUNO-587,2022,0.0,7.41668,5.0,5.75,13.0,7.915343915343915,6.433069783068783,1.0,5.625,5.625,6.666665
ALUNO-588,2020,0.0,10.000020000000001,10.0,7.5,8.0,10.0,8.664586,1.0,7.8125,7.5,8.16667
ALUNO-588,2021,1.0,10.0,10.0,7.8,9.0,9.6,8.881,0.0,8.8,7.5,8.9
ALUNO-588,2022,1.0,8.500020000000001,5.0,7.0,10.0,9.48611111111111,7.303474222222222,0.0,5.9375,5.625,7.5
ALUNO-589,2020,1.0,8.41668,5.0,8.0,11.0,8.3,7.393334666666667,1.0,5.416666666666666,7.5,7.5
ALUNO-589,2021,1.0,7.4,5.0,6.4,12.0,8.3,7.413,0.0,8.1,7.5,8.3
ALUNO-589,2022,,,,,13.0,,,0.0,,,
ALUNO-59,2020,3.0,8.75001,10.0,6.0,13.0,3.6,6.563055666666668,0.0,7.291666666666667,7.5,6.444439999999998
ALUNO-59,2021,,,,,14.0,,,0.0,,,
ALUNO-59,2022,,,,,15.0,,,0.0,,,
ALUNO-590,2020,,,,,,,,1.0,,,
ALUNO-590,2021,,,,,13.0,,,0.0,,,
ALUNO-590,2022,0.0,9.000020000000001,10.0,8.35,13.0,7.674242424242425,7.736100484848485,1.0,4.6875,8.125,6.75
ALUNO-591,2020,,,,,,,,1.0,,,
ALUNO-591,2021,,,,,13.0,,,0.0,,,
ALUNO-591,2022,1.0,8.000020000000001,10.0,7.75,13.0,9.62962962962963,8.150927925925927,1.0,6.25,7.5,7.5
ALUNO-592,2020,,,,,,,,1.0,,,
ALUNO-592,2021,,,,,13.0,,,0.0,,,
ALUNO-592,2022,3.0,7.91667,2.5,1.111111111111111,13.0,3.359047202797203,3.700281162781663,1.0,4.0625,5.0,4.2916625
ALUNO-593,2020,,,,,,,,1.0,,,
ALUNO-593,2021,,,,,13.0,,,0.0,,,
ALUNO-593,2022,5.0,8.33334,5.0,4.833333333333333,13.0,6.637362637362637,6.307682694139194,1.0,6.71875,7.5,6.2916725
ALUNO-594,2020,1.0,9.000020000000001,5.0,9.0,11.0,8.8,7.965557333333334,0.0,7.291666666666667,6.875,7.944443333333333
ALUNO-594,2021,1.0,9.5,5.0,4.8,12.0,9.2,7.476,0.0,7.9,7.5,8.4
ALUNO-594,2022,1.0,9.000020000000001,5.0,9.166666666666666,13.0,9.217813051146384,8.12134394356261,0.0,5.833333333333334,7.5,8.555563333333334
ALUNO-595,2020,,,,,,,,1.0,,,
ALUNO-595,2021,0.0,9.5,10.0,6.9,13.0,10.0,8.806,1.0,7.8,7.5,9.8
ALUNO-595,2022,1.0,9.000020000000001,10.0,5.666666666666666,13.0,9.66988727858293,7.71314478904992,0.0,5.625,7.5,7.166659999999999
ALUNO-596,2020,,,,,,,,1.0,,,
ALUNO-596,2021,1.0,10.0,5.0,3.0,13.0,6.7,6.374,1.0,8.1,7.5,6.9
ALUNO-596,2022,,,,,13.0,,,0.0,,,
ALUNO-597,2020,7.0,6.24999,10.0,5.5,17.0,3.7,5.838957500000001,1.0,5.78125,5.625,6.1666675
ALUNO-597,2021,,,,,18.0,,,0.0,,,
ALUNO-597,2022,,,,,19.0,,,0.0,,,
ALUNO-598,2020,4.0,9.58335,5.0,1.6666666666666667,16.0,7.0,6.027084833333334,1.0,7.1875,7.5,6.8333325
ALUNO-598,2021,,,,,17.0,,,0.0,,,
ALUNO-598,2022,,,,,18.0,,,0.0,,,
ALUNO-599,2020,8.0,7.91667,10.0,8.5,18.0,0.0,6.566667000000001,1.0,0.0,6.875,0.0
ALUNO-599,2021,,,,,19.0,,,0.0,,,
ALUNO-599,2022,,,,,20.0,,,0.0,,,
ALUNO-6,2020,,,,,,,,1.0,,,
ALUNO-6,2021,,,,,13.0,,,0.0,,,
ALUNO-6,2022,2.0,9.000020000000001,10.0,5.5,13.0,9.333333333333332,7.741668666666667,1.0,6.25,7.5,7.5
ALUNO-60,2020,5.0,7.5,5.0,6.666666666666667,17.0,9.7,7.679582333333333,1.0,8.4375,6.875,8.124995
ALUNO-60,2021,6.0,7.9,5.0,6.1,18.0,7.5,6.956,0.0,7.2,6.9,7.7
ALUNO-60,2022,7.0,8.33334,5.0,4.044444444444444,19.0,4.129901960784314,5.783132947712418,0.0,7.96875,5.625,7.277773333333332
ALUNO-600,2020,,,,,,,,1.0,,,
ALUNO-600,2021,,,,,13.0,,,0.0,,,
ALUNO-600,2022,0.0,9.000020000000001,5.0,7.15,13.0,8.597883597883596,6.741243719576721,1.0,3.75,5.0,6.583325
ALUNO-601,2020,6.0,0.0,10.0,2.6666666666666665,16.0,5.1,5.283540833333333,1.0,7.34375,6.875,6.5416625
ALUNO-601,2021,,,,,17.0,,,0.0,,,
ALUNO-601,2022,,,,,18.0,,,0.0,,,
ALUNO-602,2020,0.0,3.4999800000000003,5.0,8.0,11.0,9.4,6.1987499999999995,1.0,7.8125,4.375,3.2500099999999996
ALUNO-602,2021,1.0,0.0,5.0,2.3,12.0,4.6,4.94,1.0,8.4,7.5,7.3
ALUNO-602,2022,1.0,9.50002,5.0,2.25,13.0,3.838441890166029,4.971855378033206,0.0,4.375,5.0,6.833325
ALUNO-603,2020,1.0,6.33335,5.0,3.0,13.0,8.1,6.068611666666667,1.0,6.041666666666667,5.0,8.05555
ALUNO-603,2021,1.0,0.0,5.0,3.3,14.0,9.2,5.787,0.0,8.1,3.1,8.3
ALUNO-603,2022,2.0,9.50002,5.0,2.333333333333333,15.0,8.61111111111111,5.561111555555557,0.0,3.333333333333333,5.0,5.444436666666668
ALUNO-604,2020,7.0,8.75001,10.0,7.333333333333333,17.0,9.7,8.470210166666668,1.0,7.96875,7.5,8.208337499999999
ALUNO-604,2021,,,,,18.0,,,0.0,,,
ALUNO-604,2022,,,,,19.0,,,0.0,,,
ALUNO-605,2020,2.0,9.000020000000001,5.0,8.0,13.0,7.1,7.342223333333333,1.0,7.5,7.5,7.111106666666665
ALUNO-605,2021,,,,,14.0,,,0.0,,,
ALUNO-605,2022,,,,,15.0,,,0.0,,,
ALUNO-606,2020,5.0,9.16668,5.0,6.666666666666667,17.0,9.6,7.556458833333334,1.0,7.03125,6.25,7.7916625
ALUNO-606,2021,,,,,18.0,,,0.0,,,
ALUNO-606,2022,,,,,19.0,,,0.0,,,
ALUNO-607,2020,,,,,,,,1.0,,,
ALUNO-607,2021,,,,,13.0,,,0.0,,,
ALUNO-607,2022,4.0,9.16668,5.0,5.0,13.0,6.52991452991453,6.322651405982906,1.0,6.25,7.5,6.1250025
ALUNO-608,2020,4.0,7.91667,10.0,7.0,14.0,6.3,7.580834333333334,1.0,8.749999999999998,6.875,7.833336666666668
ALUNO-608,2021,4.0,7.1,5.0,8.5,15.0,7.2,7.31,0.0,7.7,5.0,8.5
ALUNO-608,2022,5.0,7.08333,5.0,7.466666666666666,16.0,7.560897435897437,6.576346820512821,0.0,5.0,5.625,6.500005
ALUNO-609,2020,8.0,8.75001,10.0,8.3,18.0,0.0,6.570001,0.0,0.0,6.875,0.0
ALUNO-609,2021,,,,,19.0,,,0.0,,,
ALUNO-609,2022,,,,,20.0,,,0.0,,,
ALUNO-61,2020,1.0,9.000020000000001,5.0,0.0,10.0,6.5,5.604168666666667,0.0,6.875,7.5,7.333333333333333
ALUNO-61,2021,1.0,0.0,5.0,0.0,11.0,1.3,3.017,0.0,6.9,5.6,5.1
ALUNO-61,2022,2.0,10.00002,5.0,2.5,12.0,7.787878787878788,6.410355757575758,0.0,6.25,7.5,7.38889
ALUNO-610,2020,,,,,,,,1.0,,,
ALUNO-610,2021,5.0,8.8,5.0,5.8,13.0,6.4,6.913,1.0,8.4,7.5,7.5
ALUNO-610,2022,5.0,5.0,5.0,3.011111111111111,13.0,5.948412698412699,5.54190442857143,0.0,5.416666666666667,7.5,7.291665
ALUNO-611,2020,7.0,9.16668,10.0,5.666666666666667,17.0,8.5,7.457292333333335,1.0,7.03125,5.625,7.20833
